"userName","userId","rating","movieId"
"Diana Bentley","213","3.5","165"
"Diana Bentley","213","2.5","172"
"Diana Bentley","213","3.0","170"
"Diana Bentley","213","4.0","153"
"Diana Bentley","213","1.5","150"
"Diana Bentley","213","3.0","160"
"Diana Bentley","213","3.0","158"
"Diana Bentley","213","2.0","104"
"Diana Bentley","213","2.0","95"
"Diana Bentley","213","2.0","141"
"Diana Bentley","213","2.5","110"
"Diana Bentley","213","2.0","48"
"Diana Bentley","213","2.5","47"
"Diana Bentley","213","3.5","89"
"Diana Bentley","213","2.0","60"
"Diana Bentley","213","2.5","55999"
"Diana Bentley","213","2.5","56152"
"Diana Bentley","213","3.0","56171"
"Diana Bentley","213","2.0","56174"
"Diana Bentley","213","1.5","56176"
"Diana Bentley","213","2.5","56587"
"Diana Bentley","213","4.0","56775"
"Diana Bentley","213","2.5","56801"
"Diana Bentley","213","3.0","54276"
"Diana Bentley","213","3.0","54286"
"Diana Bentley","213","2.5","54648"
"Diana Bentley","213","3.0","54771"
"Diana Bentley","213","2.5","55259"
"Diana Bentley","213","2.0","55276"
"Diana Bentley","213","2.0","55282"
"Diana Bentley","213","1.0","55995"
"Diana Bentley","213","2.5","53466"
"Diana Bentley","213","2.5","53464"
"Diana Bentley","213","3.5","53972"
"Diana Bentley","213","2.0","53956"
"Diana Bentley","213","3.5","53996"
"Diana Bentley","213","1.0","53993"
"Diana Bentley","213","5.0","54259"
"Diana Bentley","213","3.5","54001"
"Diana Bentley","213","3.0","52712"
"Diana Bentley","213","3.0","52604"
"Diana Bentley","213","3.5","52885"
"Diana Bentley","213","2.0","52722"
"Diana Bentley","213","2.5","53121"
"Diana Bentley","213","4.0","52950"
"Diana Bentley","213","3.0","53207"
"Diana Bentley","213","2.5","53125"
"Diana Bentley","213","2.0","51925"
"Diana Bentley","213","4.0","51935"
"Diana Bentley","213","2.5","51575"
"Diana Bentley","213","3.0","51698"
"Diana Bentley","213","3.5","52456"
"Diana Bentley","213","3.5","52458"
"Diana Bentley","213","3.5","52287"
"Diana Bentley","213","3.0","52435"
"Diana Bentley","213","2.5","50802"
"Diana Bentley","213","4.0","50872"
"Diana Bentley","213","3.0","50162"
"Diana Bentley","213","1.5","50601"
"Diana Bentley","213","4.5","51412"
"Diana Bentley","213","2.0","51540"
"Diana Bentley","213","2.5","51077"
"Diana Bentley","213","2.0","51255"
"Diana Bentley","213","2.0","48780"
"Diana Bentley","213","2.0","48774"
"Diana Bentley","213","0.5","48043"
"Diana Bentley","213","3.0","47952"
"Diana Bentley","213","3.5","49649"
"Diana Bentley","213","3.0","49286"
"Diana Bentley","213","4.0","49278"
"Diana Bentley","213","1.5","49274"
"Diana Bentley","213","2.5","46976"
"Diana Bentley","213","2.5","46972"
"Diana Bentley","213","2.0","46965"
"Diana Bentley","213","2.5","46530"
"Diana Bentley","213","4.0","47610"
"Diana Bentley","213","2.5","47384"
"Diana Bentley","213","2.5","47382"
"Diana Bentley","213","3.0","47124"
"Diana Bentley","213","2.0","66198"
"Diana Bentley","213","1.5","67197"
"Diana Bentley","213","4.0","67408"
"Diana Bentley","213","2.5","68135"
"Diana Bentley","213","2.0","65585"
"Diana Bentley","213","3.0","65682"
"Diana Bentley","213","3.0","65685"
"Diana Bentley","213","3.5","66171"
"Diana Bentley","213","2.0","64957"
"Diana Bentley","213","3.5","65552"
"Diana Bentley","213","2.5","65567"
"Diana Bentley","213","1.5","65577"
"Diana Bentley","213","1.5","63992"
"Diana Bentley","213","3.0","64030"
"Diana Bentley","213","1.0","64116"
"Diana Bentley","213","4.0","64497"
"Diana Bentley","213","2.0","62733"
"Diana Bentley","213","2.5","62394"
"Diana Bentley","213","2.5","63859"
"Diana Bentley","213","2.5","63853"
"Diana Bentley","213","2.0","61729"
"Diana Bentley","213","1.5","61705"
"Diana Bentley","213","3.0","62376"
"Diana Bentley","213","4.0","62081"
"Diana Bentley","213","3.5","60937"
"Diana Bentley","213","2.5","60516"
"Diana Bentley","213","2.5","61350"
"Diana Bentley","213","0.5","61323"
"Diana Bentley","213","3.5","60074"
"Diana Bentley","213","2.5","60072"
"Diana Bentley","213","2.5","60514"
"Diana Bentley","213","1.5","60397"
"Diana Bentley","213","3.5","60040"
"Diana Bentley","213","2.0","60069"
"Diana Bentley","213","2.0","59615"
"Diana Bentley","213","3.5","59784"
"Diana Bentley","213","2.5","59501"
"Diana Bentley","213","1.5","59594"
"Diana Bentley","213","4.0","59369"
"Diana Bentley","213","2.0","59421"
"Diana Bentley","213","5.0","59315"
"Diana Bentley","213","2.5","59333"
"Diana Bentley","213","1.0","58998"
"Diana Bentley","213","3.5","59103"
"Diana Bentley","213","2.5","58803"
"Diana Bentley","213","2.5","58972"
"Diana Bentley","213","2.5","58347"
"Diana Bentley","213","3.5","58559"
"Diana Bentley","213","2.5","58299"
"Diana Bentley","213","4.5","58295"
"Diana Bentley","213","2.0","58293"
"Diana Bentley","213","2.5","58105"
"Diana Bentley","213","4.0","58103"
"Diana Bentley","213","3.0","58025"
"Diana Bentley","213","3.0","57951"
"Diana Bentley","213","1.5","57669"
"Diana Bentley","213","2.5","57640"
"Diana Bentley","213","2.5","57526"
"Diana Bentley","213","4.0","57504"
"Diana Bentley","213","3.5","57401"
"Diana Bentley","213","2.5","57368"
"Diana Bentley","213","3.0","57326"
"Diana Bentley","213","2.0","56949"
"Diana Bentley","213","2.5","56915"
"Diana Bentley","213","1.0","76251"
"Diana Bentley","213","4.0","76093"
"Diana Bentley","213","3.0","78041"
"Diana Bentley","213","3.5","77561"
"Diana Bentley","213","2.0","78264"
"Diana Bentley","213","4.0","78105"
"Diana Bentley","213","3.0","78499"
"Diana Bentley","213","1.5","78266"
"Diana Bentley","213","3.0","79057"
"Diana Bentley","213","2.0","78893"
"Diana Bentley","213","2.5","79132"
"Diana Bentley","213","3.5","79091"
"Diana Bentley","213","3.5","79185"
"Diana Bentley","213","4.0","79139"
"Diana Bentley","213","3.0","79293"
"Diana Bentley","213","2.5","79224"
"Diana Bentley","213","2.5","72919"
"Diana Bentley","213","5.0","72998"
"Diana Bentley","213","2.0","73015"
"Diana Bentley","213","4.0","73017"
"Diana Bentley","213","1.5","73042"
"Diana Bentley","213","3.5","73268"
"Diana Bentley","213","3.0","73319"
"Diana Bentley","213","3.0","74154"
"Diana Bentley","213","3.0","74530"
"Diana Bentley","213","2.5","74545"
"Diana Bentley","213","3.0","74580"
"Diana Bentley","213","2.0","74698"
"Diana Bentley","213","3.5","74789"
"Diana Bentley","213","3.5","74851"
"Diana Bentley","213","2.5","75805"
"Diana Bentley","213","2.0","75985"
"Diana Bentley","213","3.0","70336"
"Diana Bentley","213","2.5","70305"
"Diana Bentley","213","2.5","70286"
"Diana Bentley","213","3.5","70282"
"Diana Bentley","213","3.0","71254"
"Diana Bentley","213","3.0","71252"
"Diana Bentley","213","1.0","70697"
"Diana Bentley","213","1.5","70599"
"Diana Bentley","213","3.5","72165"
"Diana Bentley","213","2.5","71530"
"Diana Bentley","213","2.0","71520"
"Diana Bentley","213","2.5","71318"
"Diana Bentley","213","3.0","72737"
"Diana Bentley","213","2.5","72701"
"Diana Bentley","213","4.0","72378"
"Diana Bentley","213","4.0","72209"
"Diana Bentley","213","3.5","68554"
"Diana Bentley","213","3.5","68791"
"Diana Bentley","213","3.0","68319"
"Diana Bentley","213","5.0","68358"
"Diana Bentley","213","3.0","69253"
"Diana Bentley","213","2.5","69306"
"Diana Bentley","213","3.0","68793"
"Diana Bentley","213","1.5","68848"
"Diana Bentley","213","3.0","69526"
"Diana Bentley","213","2.0","69606"
"Diana Bentley","213","2.5","69406"
"Diana Bentley","213","3.0","69524"
"Diana Bentley","213","2.0","69951"
"Diana Bentley","213","2.5","70183"
"Diana Bentley","213","2.5","69805"
"Diana Bentley","213","3.5","69844"
"Diana Bentley","213","1.5","91842"
"Diana Bentley","213","2.5","91660"
"Diana Bentley","213","3.0","92264"
"Diana Bentley","213","3.0","91974"
"Diana Bentley","213","3.5","91535"
"Diana Bentley","213","3.5","91529"
"Diana Bentley","213","3.0","91658"
"Diana Bentley","213","4.0","91542"
"Diana Bentley","213","4.5","93363"
"Diana Bentley","213","3.0","93326"
"Diana Bentley","213","4.5","94018"
"Diana Bentley","213","1.5","94015"
"Diana Bentley","213","3.0","92507"
"Diana Bentley","213","3.0","92420"
"Diana Bentley","213","1.5","93272"
"Diana Bentley","213","2.5","92681"
"Diana Bentley","213","3.5","87430"
"Diana Bentley","213","2.5","87520"
"Diana Bentley","213","2.0","87876"
"Diana Bentley","213","2.5","88125"
"Diana Bentley","213","3.0","86835"
"Diana Bentley","213","4.0","86880"
"Diana Bentley","213","4.0","87232"
"Diana Bentley","213","4.0","87306"
"Diana Bentley","213","2.5","89087"
"Diana Bentley","213","2.5","89470"
"Diana Bentley","213","5.0","89745"
"Diana Bentley","213","2.5","91500"
"Diana Bentley","213","4.0","88140"
"Diana Bentley","213","2.5","88356"
"Diana Bentley","213","3.5","88380"
"Diana Bentley","213","2.5","88879"
"Diana Bentley","213","3.5","84954"
"Diana Bentley","213","1.5","84772"
"Diana Bentley","213","2.5","84601"
"Diana Bentley","213","2.5","84392"
"Diana Bentley","213","1.0","84374"
"Diana Bentley","213","2.5","84187"
"Diana Bentley","213","2.5","84152"
"Diana Bentley","213","3.5","83613"
"Diana Bentley","213","4.0","86332"
"Diana Bentley","213","1.5","86190"
"Diana Bentley","213","1.0","86059"
"Diana Bentley","213","4.0","85414"
"Diana Bentley","213","2.5","85261"
"Diana Bentley","213","4.0","85179"
"Diana Bentley","213","2.0","85131"
"Diana Bentley","213","3.5","85056"
"Diana Bentley","213","2.5","81784"
"Diana Bentley","213","2.5","81834"
"Diana Bentley","213","3.5","81564"
"Diana Bentley","213","3.5","81782"
"Diana Bentley","213","5.0","81229"
"Diana Bentley","213","2.5","81512"
"Diana Bentley","213","2.0","80489"
"Diana Bentley","213","2.0","80615"
"Diana Bentley","213","1.0","83349"
"Diana Bentley","213","3.0","83480"
"Diana Bentley","213","2.0","82854"
"Diana Bentley","213","2.5","83132"
"Diana Bentley","213","4.0","82202"
"Diana Bentley","213","1.0","82461"
"Diana Bentley","213","4.0","81847"
"Diana Bentley","213","2.5","82095"
"Diana Bentley","213","3.5","103384"
"Diana Bentley","213","1.5","103341"
"Diana Bentley","213","2.5","103339"
"Diana Bentley","213","2.5","103335"
"Diana Bentley","213","1.5","103883"
"Diana Bentley","213","3.5","103810"
"Diana Bentley","213","2.0","103772"
"Diana Bentley","213","1.5","103655"
"Diana Bentley","213","3.5","102903"
"Diana Bentley","213","2.5","102880"
"Diana Bentley","213","4.5","102445"
"Diana Bentley","213","3.0","102125"
"Diana Bentley","213","2.5","103253"
"Diana Bentley","213","3.0","103249"
"Diana Bentley","213","2.0","103228"
"Diana Bentley","213","1.5","103042"
"Diana Bentley","213","2.5","108188"
"Diana Bentley","213","2.0","108945"
"Diana Bentley","213","3.5","106642"
"Diana Bentley","213","4.0","106696"
"Diana Bentley","213","3.5","109578"
"Diana Bentley","213","3.5","109864"
"Diana Bentley","213","3.5","108979"
"Diana Bentley","213","2.0","109487"
"Diana Bentley","213","3.0","104312"
"Diana Bentley","213","3.5","104925"
"Diana Bentley","213","3.0","104074"
"Diana Bentley","213","2.0","104243"
"Diana Bentley","213","3.5","106487"
"Diana Bentley","213","4.0","106489"
"Diana Bentley","213","2.0","106002"
"Diana Bentley","213","4.5","106072"
"Diana Bentley","213","2.5","96590"
"Diana Bentley","213","3.0","96417"
"Diana Bentley","213","3.0","132796"
"Diana Bentley","213","4.0","130520"
"Diana Bentley","213","4.0","122900"
"Diana Bentley","213","4.0","122892"
"Diana Bentley","213","1.0","110730"
"Diana Bentley","213","2.5","111360"
"Diana Bentley","213","4.0","110102"
"Diana Bentley","213","2.5","110553"
"Diana Bentley","213","3.5","111759"
"Diana Bentley","213","2.5","112370"
"Diana Bentley","213","4.0","111362"
"Diana Bentley","213","3.5","111659"
"Diana Bentley","213","3.5","114795"
"Diana Bentley","213","2.5","115149"
"Diana Bentley","213","1.0","112556"
"Diana Bentley","213","5.0","112852"
"Diana Bentley","213","1.0","118997"
"Diana Bentley","213","4.0","122886"
"Diana Bentley","213","3.0","116823"
"Diana Bentley","213","4.0","117529"
"Diana Bentley","213","3.0","100498"
"Diana Bentley","213","2.5","100487"
"Diana Bentley","213","2.5","100163"
"Diana Bentley","213","2.5","99112"
"Diana Bentley","213","4.0","99007"
"Diana Bentley","213","4.0","98809"
"Diana Bentley","213","2.5","98296"
"Diana Bentley","213","3.5","98243"
"Diana Bentley","213","1.5","102123"
"Diana Bentley","213","1.5","101864"
"Diana Bentley","213","3.0","101577"
"Diana Bentley","213","3.5","101362"
"Diana Bentley","213","1.5","101142"
"Diana Bentley","213","2.5","101112"
"Diana Bentley","213","2.0","101076"
"Diana Bentley","213","2.5","101025"
"Diana Bentley","213","3.5","95510"
"Diana Bentley","213","3.0","95875"
"Diana Bentley","213","2.5","95167"
"Diana Bentley","213","1.5","95207"
"Diana Bentley","213","4.0","94780"
"Diana Bentley","213","2.5","94864"
"Diana Bentley","213","3.0","94478"
"Diana Bentley","213","3.5","94777"
"Diana Bentley","213","2.5","97742"
"Diana Bentley","213","1.0","97752"
"Diana Bentley","213","2.0","96861"
"Diana Bentley","213","2.0","97225"
"Diana Bentley","213","1.0","96610"
"Diana Bentley","213","2.0","96737"
"David Weaver DVM","214","3.0","3703"
"David Weaver DVM","214","2.0","3717"
"David Weaver DVM","214","3.0","3699"
"David Weaver DVM","214","3.0","3702"
"David Weaver DVM","214","4.0","3653"
"David Weaver DVM","214","3.0","3686"
"David Weaver DVM","214","1.0","3623"
"David Weaver DVM","214","4.0","3624"
"David Weaver DVM","214","5.0","3578"
"David Weaver DVM","214","3.0","3608"
"David Weaver DVM","214","3.0","3552"
"David Weaver DVM","214","4.0","3555"
"David Weaver DVM","214","5.0","3527"
"David Weaver DVM","214","4.0","3551"
"David Weaver DVM","214","2.0","3452"
"David Weaver DVM","214","4.0","3471"
"David Weaver DVM","214","5.0","3424"
"David Weaver DVM","214","5.0","3418"
"David Weaver DVM","214","4.0","3361"
"David Weaver DVM","214","4.0","3360"
"David Weaver DVM","214","2.0","3316"
"David Weaver DVM","214","4.0","3256"
"David Weaver DVM","214","4.0","3219"
"David Weaver DVM","214","4.0","3210"
"David Weaver DVM","214","4.0","3204"
"David Weaver DVM","214","5.0","3178"
"David Weaver DVM","214","5.0","3176"
"David Weaver DVM","214","4.0","3147"
"David Weaver DVM","214","5.0","3101"
"David Weaver DVM","214","4.0","3098"
"David Weaver DVM","214","3.0","3072"
"David Weaver DVM","214","5.0","3071"
"David Weaver DVM","214","3.0","4041"
"David Weaver DVM","214","3.0","4008"
"David Weaver DVM","214","5.0","3927"
"David Weaver DVM","214","4.0","3916"
"David Weaver DVM","214","5.0","4007"
"David Weaver DVM","214","3.0","3984"
"David Weaver DVM","214","3.0","3753"
"David Weaver DVM","214","4.0","3745"
"David Weaver DVM","214","2.0","3821"
"David Weaver DVM","214","5.0","3793"
"David Weaver DVM","214","5.0","590"
"David Weaver DVM","214","5.0","589"
"David Weaver DVM","214","4.0","588"
"David Weaver DVM","214","5.0","541"
"David Weaver DVM","214","5.0","527"
"David Weaver DVM","214","4.0","509"
"David Weaver DVM","214","4.0","480"
"David Weaver DVM","214","3.0","457"
"David Weaver DVM","214","2.0","455"
"David Weaver DVM","214","4.0","380"
"David Weaver DVM","214","2.0","377"
"David Weaver DVM","214","5.0","364"
"David Weaver DVM","214","5.0","319"
"David Weaver DVM","214","5.0","318"
"David Weaver DVM","214","4.0","296"
"David Weaver DVM","214","3.0","293"
"David Weaver DVM","214","5.0","919"
"David Weaver DVM","214","5.0","924"
"David Weaver DVM","214","5.0","858"
"David Weaver DVM","214","3.0","912"
"David Weaver DVM","214","1.0","804"
"David Weaver DVM","214","4.0","832"
"David Weaver DVM","214","5.0","780"
"David Weaver DVM","214","4.0","800"
"David Weaver DVM","214","5.0","745"
"David Weaver DVM","214","5.0","750"
"David Weaver DVM","214","4.0","628"
"David Weaver DVM","214","3.0","648"
"David Weaver DVM","214","4.0","595"
"David Weaver DVM","214","5.0","608"
"David Weaver DVM","214","3.0","592"
"David Weaver DVM","214","5.0","593"
"David Weaver DVM","214","5.0","260"
"David Weaver DVM","214","3.0","265"
"David Weaver DVM","214","3.0","288"
"David Weaver DVM","214","3.0","292"
"David Weaver DVM","214","4.0","47"
"David Weaver DVM","214","5.0","50"
"David Weaver DVM","214","5.0","110"
"David Weaver DVM","214","5.0","111"
"David Weaver DVM","214","3.0","10"
"David Weaver DVM","214","3.0","25"
"David Weaver DVM","214","3.0","32"
"David Weaver DVM","214","4.0","36"
"David Weaver DVM","214","5.0","1252"
"David Weaver DVM","214","5.0","1258"
"David Weaver DVM","214","4.0","1246"
"David Weaver DVM","214","4.0","1249"
"David Weaver DVM","214","5.0","1267"
"David Weaver DVM","214","4.0","1270"
"David Weaver DVM","214","5.0","1259"
"David Weaver DVM","214","5.0","1262"
"David Weaver DVM","214","4.0","1291"
"David Weaver DVM","214","4.0","1296"
"David Weaver DVM","214","5.0","1272"
"David Weaver DVM","214","4.0","1275"
"David Weaver DVM","214","5.0","1304"
"David Weaver DVM","214","4.0","1307"
"David Weaver DVM","214","5.0","1299"
"David Weaver DVM","214","5.0","1302"
"David Weaver DVM","214","3.0","1387"
"David Weaver DVM","214","5.0","1380"
"David Weaver DVM","214","5.0","1343"
"David Weaver DVM","214","5.0","1321"
"David Weaver DVM","214","5.0","1584"
"David Weaver DVM","214","5.0","1580"
"David Weaver DVM","214","2.0","1525"
"David Weaver DVM","214","2.0","1394"
"David Weaver DVM","214","5.0","1704"
"David Weaver DVM","214","4.0","1674"
"David Weaver DVM","214","5.0","1617"
"David Weaver DVM","214","5.0","1610"
"David Weaver DVM","214","3.0","1784"
"David Weaver DVM","214","2.0","1769"
"David Weaver DVM","214","2.0","1748"
"David Weaver DVM","214","3.0","1722"
"David Weaver DVM","214","5.0","1028"
"David Weaver DVM","214","3.0","1029"
"David Weaver DVM","214","4.0","1036"
"David Weaver DVM","214","4.0","1077"
"David Weaver DVM","214","4.0","1079"
"David Weaver DVM","214","5.0","1089"
"David Weaver DVM","214","5.0","1090"
"David Weaver DVM","214","4.0","1092"
"David Weaver DVM","214","4.0","1097"
"David Weaver DVM","214","4.0","1101"
"David Weaver DVM","214","4.0","1127"
"David Weaver DVM","214","3.0","1179"
"David Weaver DVM","214","5.0","1185"
"David Weaver DVM","214","4.0","1186"
"David Weaver DVM","214","4.0","1193"
"David Weaver DVM","214","4.0","1196"
"David Weaver DVM","214","5.0","1199"
"David Weaver DVM","214","5.0","1198"
"David Weaver DVM","214","5.0","1206"
"David Weaver DVM","214","4.0","1200"
"David Weaver DVM","214","5.0","1213"
"David Weaver DVM","214","4.0","1210"
"David Weaver DVM","214","4.0","1219"
"David Weaver DVM","214","5.0","1214"
"David Weaver DVM","214","5.0","1221"
"David Weaver DVM","214","4.0","1220"
"David Weaver DVM","214","5.0","1225"
"David Weaver DVM","214","4.0","1222"
"David Weaver DVM","214","4.0","1233"
"David Weaver DVM","214","4.0","1231"
"David Weaver DVM","214","3.0","1242"
"David Weaver DVM","214","4.0","1240"
"David Weaver DVM","214","4.0","2565"
"David Weaver DVM","214","4.0","2571"
"David Weaver DVM","214","3.0","2529"
"David Weaver DVM","214","2.0","2540"
"David Weaver DVM","214","5.0","2467"
"David Weaver DVM","214","5.0","2501"
"David Weaver DVM","214","4.0","2407"
"David Weaver DVM","214","4.0","2455"
"David Weaver DVM","214","5.0","2797"
"David Weaver DVM","214","4.0","2819"
"David Weaver DVM","214","4.0","2739"
"David Weaver DVM","214","5.0","2762"
"David Weaver DVM","214","4.0","2716"
"David Weaver DVM","214","3.0","2735"
"David Weaver DVM","214","5.0","2352"
"David Weaver DVM","214","3.0","2353"
"David Weaver DVM","214","2.0","2346"
"David Weaver DVM","214","3.0","2348"
"David Weaver DVM","214","4.0","2405"
"David Weaver DVM","214","5.0","2406"
"David Weaver DVM","214","3.0","2376"
"David Weaver DVM","214","3.0","2391"
"David Weaver DVM","214","4.0","2094"
"David Weaver DVM","214","4.0","2105"
"David Weaver DVM","214","3.0","2076"
"David Weaver DVM","214","4.0","2078"
"David Weaver DVM","214","5.0","2194"
"David Weaver DVM","214","5.0","2278"
"David Weaver DVM","214","5.0","2115"
"David Weaver DVM","214","4.0","2174"
"David Weaver DVM","214","2.0","2001"
"David Weaver DVM","214","3.0","2000"
"David Weaver DVM","214","5.0","1997"
"David Weaver DVM","214","4.0","1965"
"David Weaver DVM","214","4.0","2064"
"David Weaver DVM","214","5.0","2028"
"David Weaver DVM","214","5.0","2023"
"David Weaver DVM","214","5.0","2020"
"David Weaver DVM","214","5.0","1954"
"David Weaver DVM","214","5.0","1953"
"David Weaver DVM","214","4.0","1951"
"David Weaver DVM","214","4.0","1947"
"David Weaver DVM","214","5.0","1962"
"David Weaver DVM","214","4.0","1961"
"David Weaver DVM","214","3.0","1957"
"David Weaver DVM","214","5.0","1956"
"David Weaver DVM","214","5.0","2984"
"David Weaver DVM","214","4.0","2985"
"David Weaver DVM","214","4.0","2987"
"David Weaver DVM","214","3.0","2989"
"David Weaver DVM","214","3.0","2990"
"David Weaver DVM","214","3.0","3005"
"David Weaver DVM","214","4.0","3018"
"David Weaver DVM","214","4.0","3032"
"David Weaver DVM","214","4.0","2857"
"David Weaver DVM","214","5.0","2858"
"David Weaver DVM","214","3.0","2915"
"David Weaver DVM","214","4.0","2916"
"David Weaver DVM","214","4.0","2917"
"David Weaver DVM","214","5.0","2918"
"David Weaver DVM","214","4.0","2919"
"David Weaver DVM","214","3.0","2976"
"David Weaver DVM","214","5.0","2692"
"David Weaver DVM","214","3.0","2640"
"Laurie Williams","215","4.0","903"
"Laurie Williams","215","4.0","904"
"Laurie Williams","215","4.0","908"
"Laurie Williams","215","5.0","912"
"Laurie Williams","215","4.0","953"
"Laurie Williams","215","5.0","969"
"Laurie Williams","215","4.0","1028"
"Laurie Williams","215","3.0","1073"
"Laurie Williams","215","5.0","913"
"Laurie Williams","215","4.0","919"
"Laurie Williams","215","3.0","920"
"Laurie Williams","215","5.0","924"
"Laurie Williams","215","4.0","1084"
"Laurie Williams","215","4.0","1085"
"Laurie Williams","215","5.0","1086"
"Laurie Williams","215","5.0","1103"
"Laurie Williams","215","5.0","1077"
"Laurie Williams","215","3.0","1079"
"Laurie Williams","215","3.0","1080"
"Laurie Williams","215","4.0","1082"
"Laurie Williams","215","4.0","1207"
"Laurie Williams","215","4.0","1203"
"Laurie Williams","215","4.0","1219"
"Laurie Williams","215","3.0","1210"
"Laurie Williams","215","4.0","1136"
"Laurie Williams","215","4.0","1104"
"Laurie Williams","215","3.0","1198"
"Laurie Williams","215","5.0","1193"
"Laurie Williams","215","4.0","1393"
"Laurie Williams","215","3.0","1391"
"Laurie Williams","215","4.0","1479"
"Laurie Williams","215","3.0","1429"
"Laurie Williams","215","4.0","1234"
"Laurie Williams","215","4.0","1221"
"Laurie Williams","215","4.0","1247"
"Laurie Williams","215","4.0","1246"
"Laurie Williams","215","3.0","1"
"Laurie Williams","215","3.0","6"
"Laurie Williams","215","3.0","260"
"Laurie Williams","215","5.0","265"
"Laurie Williams","215","3.0","86"
"Laurie Williams","215","4.0","111"
"Laurie Williams","215","4.0","527"
"Laurie Williams","215","3.0","509"
"Laurie Williams","215","3.0","480"
"Laurie Williams","215","4.0","376"
"Laurie Williams","215","3.0","653"
"Laurie Williams","215","3.0","648"
"Laurie Williams","215","4.0","608"
"Laurie Williams","215","3.0","541"
"Laurie Williams","215","3.0","899"
"Laurie Williams","215","5.0","858"
"Laurie Williams","215","3.0","852"
"Laurie Williams","215","5.0","750"
"Dominique Reed","216","4.0","1304"
"Dominique Reed","216","3.5","1307"
"Dominique Reed","216","4.0","1485"
"Dominique Reed","216","4.5","1500"
"Dominique Reed","216","4.5","1617"
"Dominique Reed","216","4.5","1639"
"Dominique Reed","216","5.0","1682"
"Dominique Reed","216","5.0","1704"
"Dominique Reed","216","4.5","1196"
"Dominique Reed","216","5.0","1197"
"Dominique Reed","216","5.0","1198"
"Dominique Reed","216","4.0","1207"
"Dominique Reed","216","4.5","1262"
"Dominique Reed","216","5.0","1270"
"Dominique Reed","216","4.0","1282"
"Dominique Reed","216","4.0","1302"
"Dominique Reed","216","3.5","596"
"Dominique Reed","216","4.0","593"
"Dominique Reed","216","4.0","783"
"Dominique Reed","216","4.0","628"
"Dominique Reed","216","4.0","910"
"Dominique Reed","216","4.0","899"
"Dominique Reed","216","4.5","1032"
"Dominique Reed","216","4.5","919"
"Dominique Reed","216","4.0","48"
"Dominique Reed","216","5.0","47"
"Dominique Reed","216","4.0","293"
"Dominique Reed","216","3.5","260"
"Dominique Reed","216","4.0","345"
"Dominique Reed","216","5.0","318"
"Dominique Reed","216","5.0","551"
"Dominique Reed","216","4.5","356"
"Dominique Reed","216","4.5","7438"
"Dominique Reed","216","5.0","7361"
"Dominique Reed","216","4.5","7156"
"Dominique Reed","216","5.0","7153"
"Dominique Reed","216","4.5","8783"
"Dominique Reed","216","4.0","8636"
"Dominique Reed","216","5.0","8622"
"Dominique Reed","216","2.5","8533"
"Dominique Reed","216","5.0","6377"
"Dominique Reed","216","5.0","5952"
"Dominique Reed","216","5.0","5669"
"Dominique Reed","216","4.0","5445"
"Dominique Reed","216","5.0","7147"
"Dominique Reed","216","4.0","6942"
"Dominique Reed","216","4.0","6870"
"Dominique Reed","216","4.0","6620"
"Dominique Reed","216","5.0","8784"
"Dominique Reed","216","2.0","8830"
"Dominique Reed","216","5.0","2502"
"Dominique Reed","216","4.5","2501"
"Dominique Reed","216","3.5","2617"
"Dominique Reed","216","4.5","2571"
"Dominique Reed","216","5.0","2791"
"Dominique Reed","216","4.5","2716"
"Dominique Reed","216","5.0","2918"
"Dominique Reed","216","5.0","2858"
"Dominique Reed","216","4.0","1961"
"Dominique Reed","216","3.5","1777"
"Dominique Reed","216","4.0","2006"
"Dominique Reed","216","5.0","1968"
"Dominique Reed","216","4.5","2248"
"Dominique Reed","216","4.5","2100"
"Dominique Reed","216","4.5","2396"
"Dominique Reed","216","4.5","2321"
"Dominique Reed","216","5.0","4034"
"Dominique Reed","216","5.0","4226"
"Dominique Reed","216","4.0","4246"
"Dominique Reed","216","4.0","4326"
"Dominique Reed","216","5.0","4878"
"Dominique Reed","216","4.5","4886"
"Dominique Reed","216","5.0","4993"
"Dominique Reed","216","4.5","5377"
"Dominique Reed","216","5.0","2959"
"Dominique Reed","216","4.5","3317"
"Dominique Reed","216","4.0","3421"
"Dominique Reed","216","4.5","3481"
"Dominique Reed","216","3.5","3751"
"Dominique Reed","216","4.5","3950"
"Dominique Reed","216","4.5","3996"
"Dominique Reed","216","4.0","4022"
"Jennifer Garcia","217","4.0","110"
"Jennifer Garcia","217","4.5","104"
"Jennifer Garcia","217","3.5","135"
"Jennifer Garcia","217","3.0","112"
"Jennifer Garcia","217","4.0","16"
"Jennifer Garcia","217","4.5","3"
"Jennifer Garcia","217","5.0","370"
"Jennifer Garcia","217","4.0","329"
"Jennifer Garcia","217","3.5","466"
"Jennifer Garcia","217","4.5","457"
"Jennifer Garcia","217","5.0","260"
"Jennifer Garcia","217","2.5","236"
"Jennifer Garcia","217","1.0","315"
"Jennifer Garcia","217","1.0","282"
"Jennifer Garcia","217","5.0","1517"
"Jennifer Garcia","217","4.5","1500"
"Jennifer Garcia","217","2.5","1407"
"Jennifer Garcia","217","4.0","1376"
"Jennifer Garcia","217","3.0","1917"
"Jennifer Garcia","217","5.0","1663"
"Jennifer Garcia","217","1.5","1653"
"Jennifer Garcia","217","5.0","1610"
"Jennifer Garcia","217","5.0","2115"
